2017-01-29,26046
2017-01-28,22036
2016-10-06,20970
2015-03-19,20434
2017-02-01,19846
2017-08-18,18572
2015-01-04,17196
2015-01-03,16940
2017-02-02,16340
2017-08-12,16008
2017-02-03,15939
2015-01-20,15575
2017-08-15,15237
2017-08-17,15006
2017-08-16,14860
2015-03-16,14113
2018-06-04,2365
2016-07-28,2365
2015-04-12,2363
2018-03-25,2354
2016-09-06,2353
2016-08-02,2351
2018-04-05,2338
2019-06-25,2334
2018-06-01,2334
2018-07-24,2334
2016-07-16,2331
2014-12-26,2329
2016-01-01,2320
2016-06-11,2319
2016-07-25,2319
2017-06-25,2318
2016-07-14,2317
2016-05-22,2316
2018-07-13,2315
2016-07-24,2310
2018-02-25,2301
2014-07-18,1944
2019-07-19,1941
2018-07-22,1922
2019-01-31,1920
2014-12-19,1917
2015-01-02,1911
2019-10-29,1909
2020-01-21,1904
2019-10-22,1902
2019-06-28,1897
2014-07-16,1897
2019-09-17,1894
2018-08-16,1881
2014-07-24,1881
2020-01-09,1876
2018-09-19,1869
2018-08-11,1869
2018-01-26,1861
2014-10-26,1859
2019-12-04,1855
2019-06-26,1854
2018-08-19,1852
2019-09-29,1851
2018-08-07,1844
2018-07-25,1843
2018-12-17,1833
2019-09-27,1832
2018-03-29,1825
2019-11-01,1824
2014-09-20,1823
2014-07-10,1820
2014-12-25,1818
2019-09-28,1818
2014-09-07,1817
2014-07-14,1810
2014-07-15,1810
2014-08-05,1804
2014-10-29,1790
2019-01-02,1773
2014-12-08,1773
2018-12-14,1771
2013-06-03,444
2013-09-01,444
2013-04-09,444
2012-12-22,443
2013-04-15,441
2013-03-27,441
2013-05-28,439
2013-05-12,439
2013-04-25,437
2013-01-31,435
2013-04-16,435
2013-07-18,430
2013-05-20,429
2013-05-03,427
2012-10-07,427
2013-04-24,427
2013-05-06,426
2013-10-26,425
2013-06-02,425
2012-12-12,423
2019-09-11,1655
2018-12-30,1648
2019-06-01,1645
2014-12-07,1640
2014-11-12,1640
2018-08-27,1636
2018-12-24,1633
2016-08-13,1631
2019-09-04,1630
2019-06-23,1625
2019-06-21,1625
2019-11-22,1624
2019-10-11,1623
2019-08-09,1622
2018-12-07,1621
2018-08-14,1619
2018-12-16,1618
2019-06-29,1616
2018-10-05,1615
2014-08-03,1613
2019-01-04,1488
2014-11-18,1485
2019-07-24,1483
2019-12-18,1480
2018-10-03,1479
2014-10-08,1478
2014-06-20,1478
2018-08-29,1470
2019-08-15,1470
2019-12-16,1470
2019-09-12,1469
2018-10-18,1468
2020-01-16,1467
2011-02-01,1461
2019-10-24,1459
2018-07-26,1457
2018-09-03,1456
2014-10-19,1456
2014-10-22,1455
2018-10-08,1453
2019-11-13,1450
2019-01-08,1449
2019-01-03,1449
2019-10-30,1446
2014-10-02,1444
2019-08-22,1443
2018-01-07,1442
2019-01-25,1437
2019-09-14,1435
2019-06-30,1435
2019-07-31,1435
2019-09-24,1432
2020-01-23,1431
2019-01-11,1429
2014-07-30,1427
2019-01-15,1425
2019-12-28,1424
2019-06-03,1418
2018-12-31,1417
2014-10-20,1414
2020-01-19,1414
2013-01-03,421
2013-01-04,418
2013-01-21,418
2013-04-08,418
2013-01-19,415
2013-05-10,414
2012-12-23,413
2013-05-01,413
2013-03-31,412
2013-01-06,409
2013-03-29,407
2012-12-28,406
2013-04-18,399
2013-01-30,398
2012-12-27,397
2013-01-13,397
2013-04-29,394
2013-01-17,392
2013-04-11,387
2013-04-02,386
2019-01-18,1358
2018-12-25,1357
2019-09-16,1352
2018-09-21,1350
2019-06-14,1349
2018-12-05,1344
2019-01-23,1343
2018-08-01,1342
2018-12-27,1341
2018-12-08,1337
2020-01-18,1334
2019-11-24,1334
2019-07-29,1332
2019-11-20,1330
2019-12-10,1317
2018-12-15,1313
2018-10-16,1313
2019-07-06,1312
2019-12-21,1312
2014-11-14,1312
2018-12-10,1312
2018-10-31,1310
2019-01-24,1309
2019-12-14,1309
